field,object_id,redshift,num_filters
uma-11,uma-11_04853,10.880525,3
uma-11,uma-11_04857,0.837674,3
uma-11,uma-11_04864,0.000000,3
uma-11,uma-11_04866,0.000000,3
uma-11,uma-11_04867,1.233792,3
uma-11,uma-11_04869,1.235579,3
uma-11,uma-11_04874,8.341814,3
uma-11,uma-11_04876,0.100000,3
uma-11,uma-11_04883,0.553484,3
uma-11,uma-11_04884,2.222316,3
uma-11,uma-11_04888,0.973287,3
uma-11,uma-11_04889,0.904273,3
uma-11,uma-11_04890,0.000000,3
uma-11,uma-11_04891,8.300800,3
uma-11,uma-11_04894,3.292634,3
uma-11,uma-11_04897,0.905797,3
uma-11,uma-11_04905,8.534345,3
uma-11,uma-11_04915,11.978708,3
uma-11,uma-11_04916,0.882311,3
uma-11,uma-11_04920,0.000000,3
uma-11,uma-11_04927,11.978708,3
uma-11,uma-11_04928,3.453545,3
uma-11,uma-11_04930,3.492909,3
uma-11,uma-11_04932,2.782936,3
uma-11,uma-11_04933,8.043990,3
uma-11,uma-11_04950,2.539907,3
uma-11,uma-11_04952,4.376838,3
uma-11,uma-11_04953,6.246369,3
uma-11,uma-11_04955,3.565374,3
uma-11,uma-11_04968,7.925394,3
uma-11,uma-11_04971,3.441093,3
uma-11,uma-11_04973,0.000000,3
uma-11,uma-11_04975,0.957563,3
uma-11,uma-11_04977,8.519101,3
uma-11,uma-11_04978,2.438036,3
uma-11,uma-11_04980,0.889856,3
uma-11,uma-11_04985,0.773403,3
uma-11,uma-11_04996,0.000000,3
uma-11,uma-11_05004,3.700649,3
uma-11,uma-11_05005,1.098663,3
uma-11,uma-11_05010,5.388506,3
uma-11,uma-11_05011,0.100000,3
uma-11,uma-11_05015,3.747891,3
uma-11,uma-11_05016,3.689380,3
uma-11,uma-11_05017,11.978708,3
uma-11,uma-11_05018,0.000000,3
uma-11,uma-11_05024,3.534435,3
uma-11,uma-11_05028,11.978708,3
uma-11,uma-11_05041,0.831070,3
uma-11,uma-11_05049,1.671127,3
uma-11,uma-11_05052,11.978708,3
uma-11,uma-11_05056,3.052364,3
uma-11,uma-11_05058,2.556939,3
uma-11,uma-11_05059,0.528827,3
uma-11,uma-11_05061,1.653025,3
uma-11,uma-11_05070,4.787500,3
uma-11,uma-11_05079,2.539907,3
uma-11,uma-11_05080,3.412760,3
uma-11,uma-11_05087,0.865074,3
uma-11,uma-11_05098,2.754295,3
uma-11,uma-11_05100,2.079910,3
uma-11,uma-11_05101,1.980528,3
uma-11,uma-11_05111,1.884353,3
uma-11,uma-11_05113,2.868630,3
uma-11,uma-11_05115,2.868630,3
uma-11,uma-11_05117,3.320195,3
uma-11,uma-11_05118,3.744094,3
uma-11,uma-11_05125,0.000000,3
uma-11,uma-11_05126,1.971006,3
uma-11,uma-11_05128,9.287201,3
uma-11,uma-11_05138,0.000000,3
uma-11,uma-11_05139,3.810978,3
uma-11,uma-11_05142,11.978708,3
uma-11,uma-11_05154,0.879302,3
uma-11,uma-11_05157,0.764206,3
uma-11,uma-11_05159,0.560959,3
uma-11,uma-11_05162,4.902112,3
uma-11,uma-11_05163,8.879881,3
uma-11,uma-11_05164,0.118178,3
uma-11,uma-11_05165,0.846516,3
uma-11,uma-11_05167,3.457109,3
uma-11,uma-11_05180,3.559899,3
uma-11,uma-11_05181,9.651497,3
uma-11,uma-11_05184,0.130772,3
uma-11,uma-11_05186,0.236767,3
uma-11,uma-11_05187,6.599637,3
uma-11,uma-11_05188,3.473184,3
uma-11,uma-11_05189,0.974866,3
uma-11,uma-11_05190,4.141272,3
uma-11,uma-11_05191,3.917993,3
uma-11,uma-11_05197,5.239502,3
uma-11,uma-11_05199,0.827411,3
uma-11,uma-11_05200,0.000000,3
uma-11,uma-11_05201,3.857386,3
uma-11,uma-11_05202,5.067220,3
uma-11,uma-11_05203,8.330610,3
uma-11,uma-11_05204,3.820610,3
uma-11,uma-11_05208,2.935746,3
uma-11,uma-11_05210,1.836300,3
uma-11,uma-11_05223,8.443253,3
uma-11,uma-11_05225,1.252635,3
uma-11,uma-11_05229,8.300800,3
uma-11,uma-11_05230,0.000000,3
uma-11,uma-11_05234,0.842826,3
uma-11,uma-11_05235,0.691643,3
uma-11,uma-11_05238,4.420025,3
uma-11,uma-11_05240,1.759089,3
uma-11,uma-11_05248,1.661528,3
uma-11,uma-11_05259,0.000000,3
uma-11,uma-11_05261,3.853502,3
uma-11,uma-11_05262,0.000000,3
uma-11,uma-11_05264,0.000000,3
uma-11,uma-11_05265,1.662593,3
uma-11,uma-11_05266,0.000000,3
uma-11,uma-11_05267,0.853175,3
uma-11,uma-11_05268,3.010438,3
uma-11,uma-11_05269,2.353822,3
uma-11,uma-11_05271,11.978708,3
uma-11,uma-11_05273,3.770736,3
uma-11,uma-11_05274,11.062488,3
uma-11,uma-11_05275,3.306392,3
vir-00,vir-00_00014,8.549611,3
vir-00,vir-00_00027,0.000000,3
vir-00,vir-00_00028,7.510498,3
vir-00,vir-00_00030,9.866672,3
vir-00,vir-00_00044,8.668764,3
vir-00,vir-00_00054,7.741663,3
vir-00,vir-00_00073,0.949749,3
vir-00,vir-00_00078,3.979356,3
vir-00,vir-00_00085,6.989279,3
vir-00,vir-00_00088,1.714209,3
vir-00,vir-00_00089,7.101915,3
vir-00,vir-00_00102,0.123109,3
vir-00,vir-00_00106,1.627678,3
vir-00,vir-00_00109,8.820779,3
vir-00,vir-00_00112,9.205232,3
vir-00,vir-00_00122,4.764397,3
vir-00,vir-00_00126,0.000000,3
vir-00,vir-00_00134,5.429524,3
vir-00,vir-00_00156,1.511551,3
vir-00,vir-00_00157,0.230364,3
vir-00,vir-00_00174,1.179075,3
vir-00,vir-00_00175,0.588675,3
vir-00,vir-00_00176,8.315694,3
vir-00,vir-00_00185,0.000000,3
vir-00,vir-00_00201,1.480600,3
vir-00,vir-00_00204,1.625576,3
vir-00,vir-00_00208,8.312058,3
vir-00,vir-00_00211,6.333849,3
vir-00,vir-00_00226,1.471686,3
vir-00,vir-00_00231,0.000000,3
vir-00,vir-00_00245,0.845039,3
vir-00,vir-00_00247,0.846516,3
vir-00,vir-00_00250,0.180692,3
vir-00,vir-00_00251,0.227894,3
vir-00,vir-00_00255,1.937916,3
vir-00,vir-00_00266,7.689370,3
vir-00,vir-00_00269,1.417903,3
vir-00,vir-00_00271,4.441749,3
vir-00,vir-00_00276,2.424312,3
vir-00,vir-00_00280,8.927515,3
vir-00,vir-00_00281,8.379256,3
vir-00,vir-00_00285,7.292077,3
vir-00,vir-00_00286,0.952090,3
vir-00,vir-00_00287,8.364262,3
vir-00,vir-00_00290,0.301738,3
vir-00,vir-00_00291,2.299268,3
vir-00,vir-00_00293,6.697537,3
vir-00,vir-00_00296,3.512722,3
vir-00,vir-00_00307,0.872549,3
vir-00,vir-00_00316,0.000000,3
vir-00,vir-00_00320,6.252168,3
vir-00,vir-00_00321,4.852684,3
vir-00,vir-00_00322,0.000000,3
vir-00,vir-00_00329,3.510917,3
vir-00,vir-00_00333,0.700463,3
vir-00,vir-00_00337,6.313343,3
vir-00,vir-00_00338,2.418837,3
vir-00,vir-00_00340,0.000000,3
vir-00,vir-00_00342,0.848733,3
vir-00,vir-00_00344,8.204574,3
vir-00,vir-00_00362,7.351995,3
vir-00,vir-00_00365,0.000000,3
vir-00,vir-00_00366,7.868454,3
vir-00,vir-00_00368,7.738167,3
vir-00,vir-00_00372,4.961371,3
vir-00,vir-00_00373,0.000000,3
vir-00,vir-00_00374,2.935746,3
vir-00,vir-00_00377,2.492090,3
vir-00,vir-00_00386,0.126708,3
vir-00,vir-00_00390,1.468722,3
vir-00,vir-00_00392,0.997109,3
vir-00,vir-00_00394,2.349799,3
vir-00,vir-00_00395,1.258951,3
vir-00,vir-00_00398,6.623995,3
vir-00,vir-00_00400,8.356773,3
vir-00,vir-00_00407,8.848316,3
vir-00,vir-00_00408,0.127610,3
vir-00,vir-00_00416,0.000000,3
vir-00,vir-00_00417,7.388825,3
vir-00,vir-00_00418,0.000000,3
vir-00,vir-00_00420,1.682906,3
vir-00,vir-00_00421,1.571529,3
vir-00,vir-00_00422,0.000000,3
vir-00,vir-00_00423,2.468425,3
vir-00,vir-00_00424,0.985162,3
vir-00,vir-00_00425,7.259055,3
vir-00,vir-00_00426,0.000000,3
vir-00,vir-00_00430,1.198336,3
vir-00,vir-00_00437,0.248197,3
vir-00,vir-00_00438,0.000000,3
vir-00,vir-00_00442,3.007231,3
vir-00,vir-00_00443,1.920341,3
vir-00,vir-00_00447,0.000000,3
vir-00,vir-00_00448,0.152231,3
vir-00,vir-00_00450,1.493533,3
vir-00,vir-00_00464,8.473519,3
vir-00,vir-00_00475,3.139191,3
vir-00,vir-00_00489,0.000000,3
vir-00,vir-00_00495,0.000000,3
vir-00,vir-00_00506,0.000000,3
vir-00,vir-00_00507,1.763507,3
vir-00,vir-00_00509,1.352104,3
vir-00,vir-00_00510,1.902872,3
vir-00,vir-00_00512,2.056592,3
vir-00,vir-00_00523,4.845665,3
vir-00,vir-00_00528,2.506087,3
vir-00,vir-00_00535,3.561723,3
vir-00,vir-00_00537,0.124457,3
vir-00,vir-00_00541,7.358680,3
vir-00,vir-00_00555,1.477625,3
vir-00,vir-00_00563,4.316953,3
vir-00,vir-00_00565,2.942048,3
vir-00,vir-00_00570,8.424477,3
vir-00,vir-00_00571,0.135758,3
vir-00,vir-00_00572,0.125807,3
vir-00,vir-00_00576,8.622465,3
vir-00,vir-00_00580,8.356773,3
vir-00,vir-00_00587,7.713735,3
vir-00,vir-00_00588,0.882311,3
vir-00,vir-00_00589,8.664897,3
vir-00,vir-00_00597,0.000000,3
vir-00,vir-00_00601,0.647568,3
vir-00,vir-00_00606,0.000000,3
vir-00,vir-00_00607,1.686127,3
vir-00,vir-00_00609,0.000000,3
vir-00,vir-00_00613,2.836270,3
vir-00,vir-00_00614,7.520717,3
vir-00,vir-00_00616,1.361531,3
vir-00,vir-00_00621,4.862056,3
vir-00,vir-00_00622,1.248134,3
vir-00,vir-00_00623,0.700463,3
vir-00,vir-00_00625,0.000000,3
vir-00,vir-00_00626,6.614851,3
vir-00,vir-00_00634,4.463559,3
vir-00,vir-00_00635,0.892882,3
vir-00,vir-00_00640,0.718240,3
vir-00,vir-00_00642,0.702505,3
vir-00,vir-00_00643,0.000000,3
vir-00,vir-00_00644,1.628729,3
vir-00,vir-00_00645,0.000000,3
vir-00,vir-00_00649,1.490542,3
vir-00,vir-00_00650,2.380760,3
vir-00,vir-00_00652,2.834736,3
vir-00,vir-00_00654,0.919569,3
vir-00,vir-00_00667,4.174282,3
vir-00,vir-00_00669,0.546046,3
vir-00,vir-00_00697,9.027190,3
vir-00,vir-00_00709,0.723058,3
vir-00,vir-00_00712,0.750148,3
vir-00,vir-00_00713,1.690428,3
vir-00,vir-00_00716,1.391930,3
vir-00,vir-00_00717,0.687605,3
vir-00,vir-00_00718,7.275509,3
vir-00,vir-00_00720,1.688277,3
vir-00,vir-00_00721,1.201856,3
vir-00,vir-00_00722,8.051229,3
vir-00,vir-00_00727,0.000000,3
vir-00,vir-00_00728,1.348321,3
vir-00,vir-00_00734,1.071971,3
vir-00,vir-00_00744,0.000000,3
vir-00,vir-00_00745,7.002072,3
vir-00,vir-00_00747,8.319421,3
vir-00,vir-00_00752,2.098445,3
vir-00,vir-00_00768,0.000000,3
vir-00,vir-00_00774,1.994869,3
vir-00,vir-00_00777,7.047009,3
vir-00,vir-00_00787,0.205025,3
vir-00,vir-00_00788,0.743162,3
vir-00,vir-00_00793,2.088546,3
vir-00,vir-00_00795,9.810311,3
vir-00,vir-00_00796,9.827622,3
vir-00,vir-00_00797,8.549611,3
vir-00,vir-00_00808,7.018092,3
vir-00,vir-00_00809,7.822458,3
vir-00,vir-00_00812,0.000000,3
vir-00,vir-00_00817,7.278820,3
vir-00,vir-00_00833,0.174098,3
vir-00,vir-00_00834,7.180068,3
vir-00,vir-00_00846,3.556252,3
vir-00,vir-00_00851,0.716179,3
vir-00,vir-00_00855,2.962600,3
vir-00,vir-00_00856,1.324955,3
vir-00,vir-00_00870,0.000000,3
vir-00,vir-00_00871,4.319132,3
vir-00,vir-00_00872,0.167542,3
vir-00,vir-00_00876,1.495528,3
vir-00,vir-00_00882,3.255024,3
vir-00,vir-00_00887,8.237860,3
vir-00,vir-00_00890,1.324955,3
vir-00,vir-00_00893,4.605232,3
vir-00,vir-00_00894,4.567246,3
vir-00,vir-00_00895,2.480967,3
vir-00,vir-00_00897,0.000000,3
vir-00,vir-00_00898,0.269852,3
vir-00,vir-00_00899,0.989932,3
vir-00,vir-00_00900,0.000000,3
vir-00,vir-00_00902,7.483308,3
vir-00,vir-00_00903,7.857818,3
vir-00,vir-00_00904,7.030931,3
vir-00,vir-00_00912,2.436661,3
vir-00,vir-00_00914,2.467071,3
vir-00,vir-00_00915,1.017987,3
vir-00,vir-00_00917,2.464265,3
vir-00,vir-00_00918,1.013955,3
vir-00,vir-00_00927,0.750148,3
vir-00,vir-00_00929,1.115520,3
vir-00,vir-00_00931,5.481166,3
vir-00,vir-00_00934,1.230221,3
vir-00,vir-00_00936,1.320309,3
vir-00,vir-00_00937,0.000000,3
vir-00,vir-00_00938,6.584453,3
vir-00,vir-00_00939,4.511851,3
vir-00,vir-00_00940,1.704455,3
vir-00,vir-00_00941,0.000000,3
vir-00,vir-00_00943,7.321982,3
vir-00,vir-00_00945,0.000000,3
vir-00,vir-00_00946,1.991277,3
vir-00,vir-00_00950,1.803589,3
vir-00,vir-00_00953,3.435767,3
vir-00,vir-00_00954,0.000000,3
vir-00,vir-00_00957,7.358680,3
vir-00,vir-00_00958,7.473134,3
vir-00,vir-00_00959,9.328432,3
vir-00,vir-00_00960,6.868760,3
vir-00,vir-00_00975,0.298618,3
vir-00,vir-00_00976,0.000000,3
vir-00,vir-00_00977,7.365369,3
vir-00,vir-00_00978,3.302948,3
vir-00,vir-00_00979,8.931390,3
vir-00,vir-00_00981,4.684258,3
vir-00,vir-00_00982,7.921824,3
vir-00,vir-00_00983,0.927262,3
vir-00,vir-00_00984,0.000000,3
vir-00,vir-00_00989,2.424312,3
vir-00,vir-00_00990,7.229296,3
vir-00,vir-00_00998,0.639679,3
vir-00,vir-00_00999,2.860901,3
vir-00,vir-00_01003,4.151615,3
vir-00,vir-00_01006,0.000000,3
vir-00,vir-00_01007,4.430876,3
vir-00,vir-00_01009,7.153934,3
vir-00,vir-00_01013,8.226691,3
vir-00,vir-00_01014,9.875369,3
vir-00,vir-00_01021,1.840842,3
vir-00,vir-00_01027,0.000000,3
vir-00,vir-00_01031,7.654682,3
vir-00,vir-00_01032,0.229860,3
vir-00,vir-00_01039,7.173527,3
vir-00,vir-00_01040,8.200892,3
vir-00,vir-00_01051,8.584052,3
vir-00,vir-00_01052,7.822458,3
vir-00,vir-00_01055,0.313769,3
vir-00,vir-00_01066,4.620949,3
vir-00,vir-00_01070,7.189890,3
vir-00,vir-00_01071,2.559786,3
vir-00,vir-00_01076,1.720731,3
vir-00,vir-00_01080,5.802570,3
vir-00,vir-00_01081,8.738630,3
vir-00,vir-00_01082,0.000000,3
vir-00,vir-00_01083,1.717468,3
vir-00,vir-00_01085,0.000000,3
vir-00,vir-00_01086,4.255684,3
vir-00,vir-00_01088,9.128064,3
vir-00,vir-00_01089,8.820779,3
vir-00,vir-00_01098,7.212854,3
vir-00,vir-00_01099,0.000000,3
vir-00,vir-00_01100,9.051285,3
vir-00,vir-00_01101,7.079261,3
vir-00,vir-00_01102,7.355337,3
vir-00,vir-00_01103,0.638368,3
vir-00,vir-00_01108,1.743681,3
vir-00,vir-00_01113,0.176449,3
vir-00,vir-00_01114,0.000000,3
vir-00,vir-00_01115,0.874047,3
vir-00,vir-00_01116,0.260742,3
vir-00,vir-00_01117,7.415712,3
vir-00,vir-00_01118,0.745255,3
vir-00,vir-00_01119,8.734735,3
vir-00,vir-00_01121,8.726951,3
vir-00,vir-00_01122,2.932599,3
vir-00,vir-00_01129,2.095968,3
vir-00,vir-00_01132,1.853369,3
vir-00,vir-00_01133,0.000000,3
vir-00,vir-00_01134,6.094363,3
vir-00,vir-00_01136,8.927515,3
vir-00,vir-00_01138,7.288761,3
vir-00,vir-00_01141,1.826108,3
vir-00,vir-00_01144,2.811796,3
vir-00,vir-00_01151,1.656210,3
vir-00,vir-00_01154,1.975763,3
vir-00,vir-00_01157,1.291715,3
vir-00,vir-00_01158,0.000000,3
vir-00,vir-00_01159,8.856197,3
vir-00,vir-00_01170,0.889856,3
vir-00,vir-00_01173,1.753576,3
vir-00,vir-00_01176,9.164492,3
vir-00,vir-00_01180,2.845488,3
vir-00,vir-00_01186,2.227476,3
vir-00,vir-00_01190,1.222206,3
vir-00,vir-00_01192,9.469858,3
vir-00,vir-00_01196,9.015165,3
vir-00,vir-00_01197,0.113269,3
vir-00,vir-00_01207,2.267746,3
vir-00,vir-00_01208,2.662333,3
vir-00,vir-00_01212,1.463789,3
vir-00,vir-00_01214,8.356773,3
vir-00,vir-00_01221,1.734915,3
vir-00,vir-00_01225,1.489546,3
vir-00,vir-00_01230,0.791960,3
vir-00,vir-00_01231,0.000000,3
vir-00,vir-00_01232,0.794095,3
vir-00,vir-00_01233,0.000000,3
vir-00,vir-00_01234,7.530948,3
vir-00,vir-00_01235,4.287261,3
vir-00,vir-00_01236,0.794095,3
vir-00,vir-00_01241,8.664897,3
vir-00,vir-00_01242,9.320172,3
vir-00,vir-00_01243,8.282217,3
vir-00,vir-00_01244,0.714807,3
vir-00,vir-00_01249,1.632938,3
vir-00,vir-00_01250,1.627678,3
vir-00,vir-00_01251,4.794449,3
vir-00,vir-00_01254,2.405189,3
vir-00,vir-00_01255,0.000000,3
vir-00,vir-00_01257,1.554101,3
vir-00,vir-00_01258,1.764612,3
vir-00,vir-00_01264,1.716381,3
vir-00,vir-00_01265,0.947410,3
vir-00,vir-00_01266,6.897139,3
vir-00,vir-00_01271,2.253400,3
vir-00,vir-00_01276,0.234296,3
vir-00,vir-00_01285,9.810311,3
vir-00,vir-00_01286,1.258047,3
vir-00,vir-00_01296,7.503693,3
vir-00,vir-00_01297,1.644549,3
vir-00,vir-00_01298,8.469730,3
vir-00,vir-00_01303,4.474497,3
vir-00,vir-00_01304,1.738226,3
vir-00,vir-00_01305,0.000000,3
vir-00,vir-00_01306,0.000000,3
vir-00,vir-00_01308,5.737578,3
vir-00,vir-00_01309,0.000000,3
vir-00,vir-00_01310,6.548135,3
vir-00,vir-00_01313,8.469730,3
vir-00,vir-00_01315,1.851087,3
vir-00,vir-00_01322,0.884571,3
vir-00,vir-00_01330,8.785488,3
vir-00,vir-00_01333,1.139347,3
vir-00,vir-00_01334,0.791226,3
vir-00,vir-00_01335,9.871019,3
vir-00,vir-00_01337,3.428675,3
vir-00,vir-00_01339,2.239116,3
vir-00,vir-00_01343,1.335207,3
vir-00,vir-00_01359,0.000000,3
vir-00,vir-00_01360,8.626315,3
vir-00,vir-00_01364,1.859082,3
vir-00,vir-00_01365,4.476687,3
vir-00,vir-00_01372,1.496527,3
vir-00,vir-00_01376,4.542804,3
vir-00,vir-00_01377,0.855400,3
vir-00,vir-00_01380,1.950871,3
vir-00,vir-00_01389,8.267378,3
vir-00,vir-00_01400,8.848412,3
vir-00,vir-00_01403,4.542804,3
vir-00,vir-00_01404,0.956799,3
vir-00,vir-00_01408,0.000000,3
vir-00,vir-00_01410,0.540490,3
vir-00,vir-00_01411,0.582982,3
vir-00,vir-00_01416,8.515295,3
vir-00,vir-00_01421,8.189857,3
vir-00,vir-00_01424,1.680760,3
vir-00,vir-00_01425,8.773752,3
vir-00,vir-00_01426,4.589560,3
vir-00,vir-00_01435,8.386854,3
vir-00,vir-00_01436,1.407287,3
vir-00,vir-00_01439,4.448283,3
vir-00,vir-00_01441,4.670686,3
vir-00,vir-00_01443,7.592592,3
vir-00,vir-00_01447,4.591796,3
vir-00,vir-00_01451,1.632938,3
vir-00,vir-00_01454,0.000000,3
vir-00,vir-00_01468,9.047265,3
vir-00,vir-00_01469,9.274863,3
vir-00,vir-00_01474,8.899660,3
vir-00,vir-00_01484,0.996329,3
vir-00,vir-00_01490,2.062741,3
vir-00,vir-00_01496,0.870303,3
vir-00,vir-00_01505,6.865613,3
vir-00,vir-00_01511,4.636710,3
vir-00,vir-00_01514,8.664897,3
vir-00,vir-00_01523,1.810326,3
vir-00,vir-00_01531,6.982890,3
vir-00,vir-00_01532,1.862515,3
vir-00,vir-00_01538,0.234296,3
vir-00,vir-00_01540,1.757985,3
vir-00,vir-00_01542,8.781574,3
vir-00,vir-00_01545,2.965772,3
vir-00,vir-00_01546,1.141915,3
vir-00,vir-00_01555,9.043247,3
vir-00,vir-00_01558,1.751374,3
vir-00,vir-00_01564,7.268892,3
vir-00,vir-00_01575,7.818929,3
vir-00,vir-00_01581,0.891368,3
vir-00,vir-00_01582,2.496283,3
vir-00,vir-00_01590,6.697537,3
vir-00,vir-00_01599,5.718739,3
vir-00,vir-00_01600,2.767835,3
vir-00,vir-00_01601,2.048045,3
vir-00,vir-00_01603,0.000000,3
vir-00,vir-00_01604,5.307254,3
vir-00,vir-00_01606,8.820779,3
vir-00,vir-00_01613,0.000000,3
vir-00,vir-00_01623,0.314821,3
vir-00,vir-00_01624,2.413371,3
vir-00,vir-00_01628,8.699754,3
vir-00,vir-00_01631,0.871051,3
vir-00,vir-00_01633,0.876298,3
vir-00,vir-00_01634,7.818929,3
vir-00,vir-00_01635,9.115819,3
vir-00,vir-00_01640,0.180692,3
vir-00,vir-00_01641,0.166608,3
vir-00,vir-00_01642,1.477649,3
vir-00,vir-00_01643,7.328642,3
vir-00,vir-00_01647,8.018703,3
vir-00,vir-00_01648,4.596271,3
vir-00,vir-00_01650,2.916900,3
vir-00,vir-00_01651,1.638209,3
vir-00,vir-00_01656,1.192189,3
vir-00,vir-00_01661,3.275497,3
vir-00,vir-00_01669,0.890612,3
vir-00,vir-00_01670,1.809202,3
vir-00,vir-00_01671,4.529517,3
vir-00,vir-00_01673,4.500838,3
vir-00,vir-00_01674,0.304866,3
vir-00,vir-00_01678,3.464247,3
vir-00,vir-00_01684,3.423364,3
vir-00,vir-00_01693,8.282217,3
vir-00,vir-00_01716,1.956779,3
vir-00,vir-00_01727,2.471200,3
vir-00,vir-00_01737,0.161951,3
vir-00,vir-00_01740,8.703634,3
vir-00,vir-00_01744,0.881559,3
vir-00,vir-00_01758,8.241466,3
vir-00,vir-00_01769,1.185185,3
vir-00,vir-00_01774,1.541871,3
vir-00,vir-00_01781,0.000000,3
vir-00,vir-00_01782,2.579812,3
vir-00,vir-00_01786,3.592849,3
vir-00,vir-00_01795,7.249070,3
vir-00,vir-00_01800,6.731481,3
vir-00,vir-00_01801,5.470805,3
vir-00,vir-00_01802,7.706767,3
vir-00,vir-00_01803,8.773752,3
vir-00,vir-00_01817,8.323150,3
vir-00,vir-00_01820,0.129416,3
vir-00,vir-00_01821,0.877799,3
vir-00,vir-00_01822,9.095608,3
vir-00,vir-00_01823,0.950529,3
vir-00,vir-00_01826,0.000000,3
vir-00,vir-00_01831,7.507094,3
vir-00,vir-00_01832,6.768682,3
vir-00,vir-00_01833,3.428675,3
vir-00,vir-00_01841,5.483759,3
vir-00,vir-00_01848,0.161022,3
vir-00,vir-00_01851,7.312002,3
vir-00,vir-00_01855,8.634019,3
vir-00,vir-00_01862,7.815403,3
vir-00,vir-00_01863,4.576160,3
vir-00,vir-00_01867,7.975516,3
vir-00,vir-00_01872,1.709870,3
vir-00,vir-00_01875,1.650903,3
vir-00,vir-00_01879,2.972122,3
vir-00,vir-00_01880,0.000000,3
vir-00,vir-00_01881,0.000000,3
vir-00,vir-00_01882,2.751293,3
vir-00,vir-00_01883,0.000000,3
vir-00,vir-00_01885,7.510498,3
vir-00,vir-00_01890,2.934172,3
vir-00,vir-00_01899,1.485566,3
vir-00,vir-00_01900,0.876298,3
vir-00,vir-00_01901,0.877048,3
vir-00,vir-00_01902,0.229860,3
vir-00,vir-00_01913,9.849299,3
vir-00,vir-00_01924,8.820779,3
vir-00,vir-00_01925,0.183529,3
vir-00,vir-00_01929,6.327984,3
vir-00,vir-00_01930,3.830261,3
vir-00,vir-00_01931,0.000000,3
vir-00,vir-00_01937,8.684246,3
vir-00,vir-00_01941,0.126258,3
vir-00,vir-00_01961,0.718927,3
vir-00,vir-00_01969,1.486561,3
vir-00,vir-00_01970,9.853640,3
vir-00,vir-00_01978,0.580436,3
vir-00,vir-00_01983,0.000000,3
vir-00,vir-00_01984,0.000000,3
vir-00,vir-00_01992,4.887907,3
vir-00,vir-00_01993,1.804711,3
vir-00,vir-00_01999,0.253702,3
vir-00,vir-00_02000,9.205232,3
vir-00,vir-00_02004,8.022310,3
vir-00,vir-00_02005,3.678139,3
vir-00,vir-00_02013,8.237860,3
vir-00,vir-00_02014,0.000000,3
vir-00,vir-00_02025,5.452712,3
vir-00,vir-00_02031,1.820461,3
vir-00,vir-00_02035,8.816852,3
vir-00,vir-00_02050,8.394275,3
vir-00,vir-00_02051,6.499981,3
vir-00,vir-00_02053,0.868807,3
vir-00,vir-00_02054,3.377599,3
vir-00,vir-00_02055,3.381103,3
vir-00,vir-00_02068,9.164492,3
vir-00,vir-00_02081,2.078679,3
vir-00,vir-00_02082,8.507686,3
vir-00,vir-00_02083,1.479608,3
vir-00,vir-00_02089,8.587887,3
vir-00,vir-00_02095,4.553901,3
vir-00,vir-00_02100,0.119521,3
vir-00,vir-00_02110,3.689380,3
vir-00,vir-00_02114,5.718739,3
vir-00,vir-00_02120,4.650254,3
vir-00,vir-00_02123,1.486561,3
vir-00,vir-00_02128,4.207503,3
vir-00,vir-00_02131,1.956779,3
vir-00,vir-00_02138,6.931962,3
vir-00,vir-00_02140,0.000000,3
vir-00,vir-00_02144,0.167075,3
vir-00,vir-00_02148,1.857938,3
vir-00,vir-00_02152,0.000000,3
vir-00,vir-00_02156,0.259230,3
vir-00,vir-00_02157,1.001907,3
vir-00,vir-00_02159,2.379408,3
vir-00,vir-00_02161,8.054937,3
vir-00,vir-00_02162,8.935364,3
vir-00,vir-00_02164,0.270373,3
vir-00,vir-00_02172,7.524126,3
vir-00,vir-00_02174,0.000000,3
vir-00,vir-00_02175,7.235882,3
vir-00,vir-00_02176,0.000000,3
vir-00,vir-00_02179,0.586135,3
vir-00,vir-00_02180,4.585090,3
vir-00,vir-00_02190,1.855653,3
vir-00,vir-00_02191,1.592183,3
vir-00,vir-00_02195,0.000000,3
vir-00,vir-00_02201,0.207438,3
vir-00,vir-00_02204,4.810697,3
vir-00,vir-00_02205,2.637514,3
vir-00,vir-00_02210,7.351995,3
vir-00,vir-00_02216,7.385470,3
vir-00,vir-00_02230,3.396903,3
vir-00,vir-00_02233,0.128513,3
vir-00,vir-00_02234,7.292077,3
vir-00,vir-00_02239,1.650903,3
vir-00,vir-00_02241,2.392952,3
vir-00,vir-00_02243,0.224461,3
vir-00,vir-00_02244,7.375414,3
vir-00,vir-00_02245,3.585506,3
vir-00,vir-00_02251,1.775693,3
vir-00,vir-00_02253,1.694763,3
vir-00,vir-00_02254,0.000000,3
vir-00,vir-00_02255,1.635046,3
vir-00,vir-00_02256,0.000000,3
vir-00,vir-00_02257,1.630858,3
vir-00,vir-00_02258,1.800227,3
vir-00,vir-00_02261,5.937215,3
vir-00,vir-00_02262,1.913341,3
vir-00,vir-00_02264,7.212854,3
vir-00,vir-00_02266,6.928790,3
vir-00,vir-00_02269,2.451816,3
vir-00,vir-00_02275,4.207503,3
vir-00,vir-00_02276,3.591012,3
vir-00,vir-00_02278,0.000000,3
vir-00,vir-00_02280,7.500292,3
vir-00,vir-00_02284,2.356506,3
vir-00,vir-00_02290,3.405706,3
vir-00,vir-00_02294,4.529517,3
vir-00,vir-00_02296,9.324302,3
